"PROGRAM_INT_ID","INDUSTRY_TYPE_CODE","BILL_AUTHORIZATION_DATE","TMSP_ADDED","TMSP_LAST_UPDT","STAFF_ID_LAST_UPDT","VPIC_APPLICATION_DATE","VPIC_ACRES","BROWNFIELD_APP_TYPE_CODE"
63551979,20,,08/09/2012 15:02:47,08/09/2012 15:02:47,"SVANPAT ",,26,60256328
63560746,13,,08/10/2012 11:52:09,08/10/2012 11:52:09,"SFRYE   ",,.3,60256332
63563850,35,,08/10/2012 15:05:17,08/10/2012 15:05:17,"SFRYE   ",,23.32,60256332
63732022,20,,08/30/2012 13:37:33,08/30/2012 13:37:33,"SVANPAT ",,3.3,60256338
64046821,20,,10/29/2012 17:18:56,10/29/2012 17:18:56,"SVANPAT ",,1,60256332
64046836,20,,10/29/2012 17:42:03,10/29/2012 17:42:03,"SVANPAT ",,.4,60256338
64046847,13,,10/29/2012 18:13:12,10/29/2012 18:13:12,"SVANPAT ",,1.3,60256338
64072135,20,,11/05/2012 11:16:02,11/05/2012 11:16:02,"SVANPAT ",,1,60256338
64097415,20,,11/08/2012 14:52:15,11/08/2012 14:52:15,"SVANPAT ",,2.53,60256332
64261570,13,,11/29/2012 11:04:02,11/29/2012 11:04:02,"SVANPAT ",,1.98,60256332
64261588,13,,11/29/2012 11:40:53,11/29/2012 11:40:53,"SVANPAT ",,8.3,60256338
64393660,20,,12/12/2012 14:42:05,12/12/2012 14:42:05,"SVANPAT ",,150,60256338
64546415,13,,01/16/2013 12:01:29,01/16/2013 12:01:29,"SVANPAT ",,1.07,60256332
64667912,20,,01/24/2013 16:26:47,01/24/2013 16:26:47,"SVANPAT ",,,
64933852,13,,03/13/2013 10:35:43,03/13/2013 10:35:43,"SVANPAT ",,1.08,60256332
64934053,20,,03/13/2013 11:03:04,03/13/2013 11:03:04,"SVANPAT ",,2.91,60256332
64958251,20,,03/21/2013 16:19:03,03/21/2013 16:19:03,"SVANPAT ",,2.92,60256332
64958458,13,,03/21/2013 17:48:32,03/21/2013 17:48:32,"SVANPAT ",,1.44,60256338
66016083,20,,05/08/2013 16:21:02,05/08/2013 16:21:02,"SVANPAT ",,.3,60256338
66124760,13,,05/23/2013 12:21:45,05/23/2013 12:21:45,"SVANPAT ",,1,60256332
66410272,13,,06/26/2013 13:18:04,06/26/2013 13:18:04,"SVANPAT ",,1.5,60256332
66412578,30,,06/26/2013 16:25:22,06/26/2013 16:25:31,"SVANPAT ",,10,60256332
66522179,20,,07/12/2013 14:36:08,07/12/2013 14:36:08,"SVANPAT ",,122,60256338
66586169,13,,07/22/2013 15:10:32,07/22/2013 15:10:32,"SVANPAT ",,.71,60256332
66663828,20,,08/07/2013 11:11:46,08/07/2013 11:11:46,"SVANPAT ",,.5,60256338
66735964,13,,08/12/2013 15:59:03,08/12/2013 15:59:03,"SVANPAT ",,1.44,60256332
66736019,20,,08/14/2013 10:26:30,08/14/2013 10:26:30,"SVANPAT ",,1.1,60256338
66738720,20,,08/14/2013 10:58:05,08/14/2013 10:58:05,"SVANPAT ",,.03,60603326
66740706,22,,08/14/2013 11:50:43,08/14/2013 11:50:43,"SVANPAT ",,2.87,60256338
66767455,36,,08/19/2013 14:03:55,08/19/2013 14:03:55,"SVANPAT ",,.05,60256338
66768037,13,,08/19/2013 14:27:53,08/19/2013 14:27:53,"SVANPAT ",,.32,60256332
66768277,20,,08/19/2013 14:48:27,08/19/2013 14:48:27,"SVANPAT ",,.5,60256332
66825668,26,,08/26/2013 15:17:00,08/26/2013 15:17:00,"SVANPAT ",,32,60256338
66855266,20,,09/05/2013 10:02:07,09/05/2013 10:02:07,"SVANPAT ",,2.46,60256338
66823301,18,,09/05/2013 10:04:02,09/05/2013 10:04:02,"SVANPAT ",,.3,60256338
66855771,20,,09/05/2013 10:04:41,09/05/2013 10:04:41,"SVANPAT ",,12.5,60256338
66765211,20,,09/05/2013 10:08:26,09/05/2013 10:08:26,"SVANPAT ",,.5,60256338
66825789,20,,09/12/2013 10:46:58,09/12/2013 10:46:58,"SVANPAT ",,32,60256338
66870226,19,,09/16/2013 16:24:37,09/16/2013 16:24:37,"SVANPAT ",,3.35,60256338
67158337,20,,10/28/2013 14:10:00,10/28/2013 14:10:00,"SVANPAT ",,11.34,60256332
67158455,13,,10/28/2013 15:24:29,10/28/2013 15:24:29,"SVANPAT ",,.16,60256332
67158819,20,,10/28/2013 16:17:45,10/28/2013 16:17:45,"SVANPAT ",,1.7,60256332
67165587,20,,10/31/2013 11:02:20,10/31/2013 11:02:20,"SVANPAT ",,1.2,60256332
67173978,19,,11/04/2013 14:26:54,11/04/2013 14:26:54,"SVANPAT ",,20,60256338
67433723,20,,11/25/2013 14:46:02,11/25/2013 14:46:10,"SVANPAT ",,.21,60256332
67437037,19,,11/25/2013 15:42:22,11/25/2013 15:42:22,"SVANPAT ",,2.61,60256332
67894798,20,,01/17/2014 15:18:24,01/17/2014 15:18:24,"JPHILIP ",,,
67997555,20,,02/05/2014 16:55:33,02/05/2014 16:55:33,"SVANPAT ",,.83,60256338
68000790,13,,02/06/2014 16:53:51,02/06/2014 16:53:51,"SVANPAT ",,.97,60256332
68186799,20,,02/27/2014 12:02:07,02/27/2014 12:02:07,"SVANPAT ",,5.6,60256338
68197437,20,,02/27/2014 15:43:22,02/27/2014 15:43:22,"SVANPAT ",,.5,60603326
68197468,20,,02/27/2014 15:43:59,02/27/2014 15:43:59,"SVANPAT ",,.5,60603326
68283371,20,,03/11/2014 15:35:44,03/11/2014 15:35:44,"SVANPAT ",,.07,60256338
68377952,20,,03/27/2014 13:27:42,03/27/2014 13:27:42,"SVANPAT ",,.3,60603326
68378135,20,,03/27/2014 14:52:17,03/27/2014 14:52:17,"SVANPAT ",,1.39,60256338
68370579,13,,03/27/2014 15:15:46,03/27/2014 15:15:46,"SVANPAT ",,.44,60256332
68247069,20,,04/08/2014 16:37:49,04/08/2014 16:37:49,"JPHILIP ",,,
68490177,20,,04/17/2014 10:33:09,04/17/2014 10:33:09,"SVANPAT ",,8.28,60256338
68540805,20,,04/22/2014 16:50:12,04/22/2014 16:50:12,"SVANPAT ",,.54,60256332
68810378,13,,05/27/2014 11:04:59,05/27/2014 11:04:59,"SVANPAT ",,2.08,60256332
68806813,20,,05/27/2014 11:34:40,05/27/2014 11:34:40,"SVANPAT ",,.3,60256332
68827184,13,,05/29/2014 15:14:30,05/29/2014 15:14:30,"SVANPAT ",,1.19,60256332
68827305,13,,05/29/2014 16:03:45,05/29/2014 16:09:36,"SVANPAT ",,.34,60256338
68833904,20,,06/02/2014 17:20:44,06/02/2014 17:20:44,"SVANPAT ",,1.25,60256332
69147309,20,,07/01/2014 16:52:42,07/01/2014 16:52:42,"SVANPAT ",,.5,60256338
69149353,20,,07/01/2014 18:07:58,07/01/2014 18:07:58,"SVANPAT ",,3,60256338
69149363,20,,07/01/2014 19:37:19,07/01/2014 19:37:19,"SVANPAT ",,1.7,60256332
69149372,20,,07/01/2014 20:04:57,07/01/2014 20:04:57,"SVANPAT ",,14,60256332
69152863,20,,07/02/2014 13:04:27,07/02/2014 13:04:27,"SVANPAT ",,15,60256332
69154089,20,,07/02/2014 13:14:25,07/02/2014 13:14:25,"SVANPAT ",,.3,60603326
69485646,20,,07/31/2014 14:38:55,07/31/2014 14:38:55,"SVANPAT ",,2.05,60256338
69486417,20,,07/31/2014 16:35:01,07/31/2014 16:35:01,"SVANPAT ",,5.5,60256338
69486442,20,,07/31/2014 16:46:21,07/31/2014 16:46:21,"SVANPAT ",,5.5,60256338
69617237,20,,08/08/2014 12:46:26,08/08/2014 12:46:26,"SVANPAT ",,10,60256332
69653882,20,,08/12/2014 18:05:48,08/12/2014 18:05:48,"SVANPAT ",,5,60256338
69896083,13,,08/22/2014 11:05:52,08/22/2014 11:05:52,"SVANPAT ",,1.19,60256332
69896210,20,,08/22/2014 11:29:39,08/22/2014 11:29:39,"SVANPAT ",,2,60256338
69896780,20,,08/22/2014 13:18:29,08/22/2014 13:18:29,"SVANPAT ",,2.32,60256338
70154770,20,,09/12/2014 17:11:58,09/12/2014 17:11:58,"SVANPAT ",,43,60256338
70362559,20,,09/24/2014 22:39:59,09/24/2014 22:39:59,"SVANPAT ",,4.33,60256338
70680273,13,,10/15/2014 10:12:00,10/15/2014 10:12:00,"SVANPAT ",,2.07,60256332
70867569,20,,10/22/2014 12:26:53,10/22/2014 12:26:53,"SVANPAT ",,78,60256332
70872437,13,,10/22/2014 13:26:33,10/22/2014 13:26:33,"SVANPAT ",,1.07,60256332
70873591,20,,10/22/2014 14:52:07,10/22/2014 14:52:07,"SVANPAT ",,1.76,60256338
71847307,20,,12/19/2014 11:36:23,12/19/2014 11:36:23,"SVANPAT ",,1.08,60256338
71978389,13,,12/31/2014 11:31:01,12/31/2014 11:31:01,"SVANPAT ",,1,60256332
71774416,20,,01/12/2015 15:25:28,01/12/2015 15:25:28,"SVANPAT ",,1,60256338
72083802,20,,01/12/2015 17:42:35,01/12/2015 17:42:49,"SVANPAT ",,.25,60256332
72280479,20,,01/15/2015 14:36:13,01/15/2015 14:36:13,"SVANPAT ",,9,60256332
72281752,20,,01/15/2015 14:51:25,01/15/2015 14:51:25,"SVANPAT ",,6.4,60256338
72300303,20,,01/15/2015 16:31:59,01/15/2015 16:31:59,"SVANPAT ",,.5,60256332
72433417,20,,01/21/2015 11:26:41,01/21/2015 11:26:41,"SVANPAT ",,68,60256338
72465265,20,,01/26/2015 10:47:13,01/26/2015 10:47:13,"SVANPAT ",,.8,60256338
72494351,20,,01/27/2015 15:26:32,01/27/2015 15:26:32,"SVANPAT ",,.68,60256332
72713355,20,,02/10/2015 12:20:20,02/10/2015 12:20:20,"SVANPAT ",,.3,60256338
72970696,20,,02/27/2015 11:02:12,02/27/2015 11:02:12,"SVANPAT ",,3.11,60256338
72970728,20,,02/27/2015 11:33:00,02/27/2015 11:33:00,"SVANPAT ",,12.49,60256332
73292258,20,,03/25/2015 11:52:39,03/25/2015 11:52:39,"SVANPAT ",,1.89,60256338
73293768,13,,03/25/2015 16:45:39,03/25/2015 16:45:39,"SVANPAT ",,7.96,60256338
73335548,20,,04/01/2015 16:56:47,04/01/2015 16:56:47,"SVANPAT ",,3.4,60256338
73335886,20,,04/01/2015 17:25:38,04/01/2015 17:25:38,"SVANPAT ",,7.59,60256338
73445168,20,,04/10/2015 11:47:25,04/10/2015 11:47:25,"SVANPAT ",,.3,60603326
73689256,20,,04/27/2015 10:38:51,04/27/2015 10:38:51,"SVANPAT ",,8.95,60256338
73690581,20,,04/27/2015 14:49:24,04/27/2015 14:49:24,"SVANPAT ",,4.72,60256338
73975251,20,,05/14/2015 23:35:31,05/14/2015 23:35:31,"SVANPAT ",,6.42,60256338
74122686,20,,05/20/2015 11:57:04,05/20/2015 11:57:04,"SVANPAT ",,6.91,60256332
74142530,13,,05/20/2015 14:54:25,05/20/2015 14:54:25,"SVANPAT ",,.3,60256332
63383817,21,,07/11/2012 10:25:47,07/11/2012 10:25:47,"SVANPAT ",,2.2,60256338
63374235,20,,07/11/2012 11:14:45,07/11/2012 11:14:45,"SVANPAT ",,1.1,60256338
63159649,21,,07/11/2012 16:09:59,07/11/2012 16:09:59,"SVANPAT ",,2.8,60256338
63459343,13,,07/26/2012 14:59:43,07/26/2012 14:59:43,"SVANPAT ",,.78,60256332
63495891,20,,08/01/2012 13:56:05,08/01/2012 13:56:05,"SVANPAT ",,1.64,60256338
63511758,30,,08/03/2012 11:50:35,08/03/2012 11:50:35,"SVANPAT ",,1.25,60256332
63511891,21,,08/03/2012 13:18:22,08/03/2012 13:18:22,"SVANPAT ",,4.4,60256338
63674524,20,,08/20/2012 14:07:31,08/20/2012 14:07:31,"SVANPAT ",,1,60256332
63931815,13,,10/03/2012 14:29:45,10/03/2012 14:29:45,"SVANPAT ",,2.78,60256328
63931936,13,,10/03/2012 14:52:12,10/03/2012 14:52:12,"SVANPAT ",,5,60256328
63812183,20,,10/03/2012 15:21:21,10/03/2012 15:21:21,"MKOPLIT ",,1.02,60256338
64059315,20,,11/02/2012 12:05:56,11/02/2012 12:05:56,"SVANPAT ",,8.22,60256332
64281354,20,,11/30/2012 14:21:21,11/30/2012 14:21:21,"SVANPAT ",,.5,60256338
64281476,20,,11/30/2012 16:51:20,11/30/2012 16:51:20,"SVANPAT ",,2,60256338
64281646,13,,11/30/2012 17:24:38,11/30/2012 17:24:38,"SVANPAT ",,.6,60256332
64171046,20,,12/10/2012 10:45:26,12/10/2012 10:45:26,"SVANPAT ",,1.3,60256338
64402611,20,,12/13/2012 17:11:50,12/13/2012 17:11:50,"SVANPAT ",,1,60256332
64402641,20,,12/13/2012 17:40:37,12/13/2012 17:40:37,"SVANPAT ",,3.49,60256332
64472516,21,,01/04/2013 10:58:37,01/04/2013 10:58:37,"SVANPAT ",,1.1,60256338
64452719,20,,01/04/2013 13:57:54,01/09/2013 11:37:56,"SVANPAT ",,13.29,60256338
64642182,20,,01/22/2013 11:53:25,01/22/2013 11:53:25,"SVANPAT ",,1.58,60256338
64670015,20,,01/25/2013 16:47:15,01/25/2013 16:47:15,"SVANPAT ",,.14,60256332
64669065,20,,01/25/2013 16:55:59,01/25/2013 16:55:59,"SVANPAT ",,4.82,60256338
64719445,20,,01/29/2013 14:49:22,01/29/2013 14:49:22,"SVANPAT ",,1.33,60256332
64719980,20,,01/29/2013 15:48:07,01/29/2013 15:48:07,"SVANPAT ",,1,60256332
64722835,21,,01/29/2013 16:19:42,01/29/2013 16:19:42,"SVANPAT ",,.65,60256332
64853027,20,,02/27/2013 15:59:40,02/27/2013 15:59:40,"SVANPAT ",,1.4,60256338
64868334,20,,02/27/2013 17:11:48,02/27/2013 17:11:48,"SVANPAT ",,6.25,60256338
64869777,21,,02/27/2013 18:07:16,02/27/2013 18:07:16,"SVANPAT ",,.56,60256338
64954983,22,,03/20/2013 14:23:59,03/20/2013 14:23:59,"SVANPAT ",,8.78,60256338
65001319,13,,04/01/2013 16:24:40,04/01/2013 16:24:40,"SVANPAT ",,.3,60256332
65152107,20,,04/05/2013 14:52:44,04/05/2013 14:52:44,"SVANPAT ",,1,60256332
65877819,20,,04/18/2013 11:15:54,04/18/2013 11:15:54,"SVANPAT ",,.25,60256338
65890781,13,,04/18/2013 12:01:04,04/18/2013 12:01:04,"SVANPAT ",,.3,60256332
66059524,20,,05/20/2013 14:12:20,05/20/2013 14:12:20,"SVANPAT ",,.5,60256338
66487930,1,,07/01/2013 12:00:47,07/01/2013 12:00:47,"SVANPAT ",,1.37,60256332
66489190,22,,07/01/2013 15:13:45,07/05/2013 11:09:25,"SVANPAT ",,11.69,60256338
66487112,22,,07/01/2013 15:31:06,07/01/2013 15:31:06,"SVANPAT ",,2.5,60256338
66545778,20,,07/17/2013 17:25:47,07/17/2013 17:25:47,"SVANPAT ",,42,60256332
66613390,19,,07/29/2013 14:06:16,07/29/2013 14:06:16,"SVANPAT ",,.03,60603326
66613859,20,,07/29/2013 15:31:28,07/29/2013 15:31:28,"SVANPAT ",,9.07,60256332
66882489,20,,09/13/2013 13:25:27,09/13/2013 13:25:27,"SVANPAT ",,3.63,60256338
66920610,20,,09/23/2013 11:15:58,09/23/2013 11:15:58,"SVANPAT ",,1.5,60256338
67029043,20,,10/03/2013 14:41:43,10/03/2013 14:41:43,"SVANPAT ",,.26,60256338
67029342,13,,10/03/2013 15:15:41,10/03/2013 15:15:41,"SVANPAT ",,2.37,60256332
67041967,20,,10/09/2013 14:52:15,10/09/2013 14:52:15,"SVANPAT ",,1,60256338
67019906,20,,10/10/2013 15:32:19,10/10/2013 15:32:19,"SVANPAT ",,2.12,60256332
67088317,20,,10/23/2013 16:05:58,10/23/2013 16:05:58,"SVANPAT ",,15.39,60256332
193106,20,,10/23/2013 16:53:33,10/23/2013 16:53:33,"SVANPAT ",,1.22,60256338
67279777,20,,11/15/2013 11:47:59,11/15/2013 11:47:59,"SVANPAT ",,2.17,60256332
67303385,20,,11/18/2013 11:19:31,11/18/2013 11:19:31,"SVANPAT ",,.35,60256332
67350570,19,,11/20/2013 10:46:13,11/20/2013 10:46:13,"SVANPAT ",,7,60256338
67350726,19,,11/20/2013 11:14:26,11/20/2013 11:14:26,"SVANPAT ",,4,60256338
67568068,20,,12/12/2013 12:23:57,12/12/2013 12:23:57,"SVANPAT ",,10.24,60256338
67774334,20,,01/02/2014 11:11:47,01/02/2014 11:11:47,"SVANPAT ",,.6,60256338
67925609,20,,01/17/2014 14:18:44,01/17/2014 14:18:44,"SVANPAT ",,1.18,60256332
67939849,20,,01/24/2014 13:58:26,01/24/2014 13:58:26,"SVANPAT ",,.57,60256332
67940022,20,,01/24/2014 14:50:37,01/24/2014 14:50:37,"SVANPAT ",,2.16,60256332
67953409,20,,01/29/2014 12:50:16,01/29/2014 12:50:16,"SVANPAT ",,.64,60256338
68111000,19,,02/14/2014 13:12:03,02/14/2014 13:12:03,"SVANPAT ",,2.9,60256332
68149947,20,,02/20/2014 15:49:05,02/20/2014 15:49:05,"SVANPAT ",,.14,60256332
68172917,13,,02/26/2014 17:10:09,02/26/2014 17:10:09,"SVANPAT ",,1.6,60256332
68218301,20,,03/06/2014 11:12:53,03/06/2014 11:12:53,"SVANPAT ",,1.06,60256338
68246523,20,,03/06/2014 13:24:26,03/06/2014 13:24:26,"SVANPAT ",,.4,60256332
68319905,20,,03/17/2014 16:51:43,03/17/2014 16:51:43,"SVANPAT ",,.5,60256338
68325991,20,,03/17/2014 17:11:56,03/17/2014 17:11:56,"SVANPAT ",,.3,60256338
68330298,13,,03/18/2014 15:57:18,03/18/2014 15:57:18,"SVANPAT ",,.74,60256332
68345560,20,,03/19/2014 16:08:37,03/19/2014 16:08:37,"SVANPAT ",,10,60256332
68345619,13,,03/19/2014 16:59:12,03/19/2014 16:59:12,"SVANPAT ",,1.7,60256332
68345649,13,,03/19/2014 17:39:03,03/19/2014 17:39:03,"SVANPAT ",,.5,60256332
68383667,20,,04/08/2014 12:41:19,04/08/2014 12:41:19,"SVANPAT ",,10.9,60256338
68447857,13,,04/10/2014 16:43:18,04/10/2014 16:43:18,"SVANPAT ",,.75,60256338
68468223,20,,04/15/2014 09:09:18,04/15/2014 09:42:08,"SVANPAT ",,2,60256332
68573379,20,,05/05/2014 10:47:07,05/05/2014 10:47:07,"SVANPAT ",,1,60256338
68851513,20,,06/03/2014 10:37:17,06/03/2014 10:37:17,"SVANPAT ",,.3,60603326
68924694,20,,06/12/2014 12:49:00,06/12/2014 12:49:00,"SVANPAT ",,4.9,60256338
68938467,20,,06/12/2014 16:55:24,06/12/2014 16:55:24,"SVANPAT ",,.8,60256338
69634070,13,,08/11/2014 14:05:54,08/11/2014 14:05:54,"SVANPAT ",,.34,60256332
69639795,13,,08/11/2014 15:53:25,08/11/2014 15:53:25,"SVANPAT ",,.9,60256332
69640461,20,,08/11/2014 17:02:13,08/11/2014 17:02:13,"SVANPAT ",,1.65,60256332
70350751,20,,09/23/2014 23:45:44,09/23/2014 23:45:44,"SVANPAT ",,5.72,60256338
70350756,20,,09/24/2014 00:00:53,09/24/2014 00:00:53,"SVANPAT ",,.14,60256338
70362564,20,,09/25/2014 09:42:47,09/25/2014 09:42:47,"SVANPAT ",,1.29,60256338
70369350,20,,09/25/2014 10:35:47,09/25/2014 10:35:47,"SVANPAT ",,1.3,60256338
70437026,20,,09/29/2014 11:44:32,09/29/2014 11:44:32,"SVANPAT ",,30,60256338
70437834,20,,09/29/2014 12:02:29,09/29/2014 12:02:29,"SVANPAT ",,.5,60603326
70441467,20,,09/29/2014 15:52:45,09/29/2014 15:52:45,"SVANPAT ",,.6,60256332
70443188,20,,09/29/2014 17:11:50,09/29/2014 17:11:50,"SVANPAT ",,3.8,60256338
70648572,20,,10/13/2014 15:34:14,10/13/2014 15:34:14,"SVANPAT ",,.5,60256338
70939870,20,,11/03/2014 10:47:18,11/03/2014 10:47:18,"SVANPAT ",,1.98,60256332
70961574,20,,11/05/2014 17:18:19,11/05/2014 17:18:19,"SVANPAT ",,3.2,60256332
71299194,13,,11/25/2014 11:10:18,11/25/2014 11:10:18,"SVANPAT ",,.3,60256332
71322120,20,,11/25/2014 12:17:28,11/25/2014 12:17:28,"SVANPAT ",,1.5,60256338
71393873,20,,12/02/2014 12:15:10,12/02/2014 12:15:10,"SVANPAT ",,1.2,60256338
71395247,13,,12/02/2014 15:08:49,12/02/2014 15:08:49,"SVANPAT ",,1.5,60256332
71395862,20,,12/02/2014 15:43:09,12/02/2014 15:43:09,"SVANPAT ",,.4,60256332
71398874,20,,12/02/2014 16:49:35,12/02/2014 16:49:35,"SVANPAT ",,.5,60256332
71673391,20,,12/16/2014 10:54:46,12/16/2014 10:54:46,"SVANPAT ",,2.3,60256338
71745350,20,,12/18/2014 11:54:01,12/18/2014 11:54:01,"SVANPAT ",,1.5,60256332
72029642,20,,01/06/2015 12:10:34,01/06/2015 12:10:34,"SVANPAT ",,2.6,60256332
72318903,13,,01/16/2015 13:31:02,01/16/2015 13:31:02,"SVANPAT ",,.3,60256332
72325284,20,,01/16/2015 15:02:40,01/16/2015 15:02:40,"SVANPAT ",,11,60256332
72750731,20,,02/12/2015 16:10:36,02/12/2015 16:10:36,"SVANPAT ",,1.06,60256338
72842151,20,,02/18/2015 15:44:41,02/18/2015 15:44:41,"SVANPAT ",,.63,60256338
72843701,20,,02/18/2015 17:00:01,02/18/2015 17:00:01,"SVANPAT ",,.96,60256338
73121639,20,,03/12/2015 14:03:44,03/12/2015 14:03:44,"SVANPAT ",,.65,60256332
73129111,20,,03/12/2015 16:34:07,03/12/2015 16:34:07,"SVANPAT ",,.32,60256338
73151224,13,,03/16/2015 10:41:45,03/16/2015 10:41:45,"SVANPAT ",,1.2,60256332
73152968,20,,03/16/2015 11:24:19,03/16/2015 11:24:19,"SVANPAT ",,15.63,60256338
73308321,13,,04/02/2015 10:57:57,04/02/2015 10:57:57,"SVANPAT ",,.4,60256332
73340492,20,,04/02/2015 13:37:25,04/02/2015 13:37:25,"SVANPAT ",,3.5,60256338
73735309,13,,04/30/2015 16:52:30,04/30/2015 16:52:30,"SVANPAT ",,.38,60256332
73847433,20,,05/13/2015 16:02:17,05/13/2015 16:02:17,"SVANPAT ",,7.62,60256338
63398544,13,,07/13/2012 15:17:38,07/13/2012 15:17:42,"SVANPAT ",,.56,60256332
63537517,13,,08/08/2012 14:25:57,08/08/2012 14:25:57,"SVANPAT ",,.86,60256332
63764517,20,,09/06/2012 12:42:07,09/06/2012 12:42:07,"SVANPAT ",,.77,60256338
63764588,13,,09/06/2012 14:11:29,09/06/2012 14:11:29,"SVANPAT ",,4.57,
63398535,20,,09/07/2012 11:47:33,09/07/2012 11:47:33,"SVANPAT ",,.5,60603326
63766854,20,,09/07/2012 16:33:32,09/07/2012 16:33:32,"SVANPAT ",,3.9,60256332
63768683,20,,09/10/2012 12:05:41,09/10/2012 12:05:41,"SVANPAT ",,.5,60256328
63775919,20,,09/12/2012 12:42:09,09/12/2012 12:42:09,"SVANPAT ",,.5,60256338
63777521,2,,09/12/2012 17:19:04,09/12/2012 17:19:04,"SVANPAT ",,4.2,60256332
63777540,13,,09/12/2012 18:17:23,09/12/2012 18:17:23,"SVANPAT ",,.8,60256338
63810633,13,,09/19/2012 14:51:19,09/19/2012 14:51:19,"SVANPAT ",,.3,60256328
63812066,13,,09/19/2012 16:25:09,09/19/2012 16:25:09,"SVANPAT ",,.49,60256332
63839751,13,,09/25/2012 11:03:07,09/25/2012 11:03:07,"SVANPAT ",,.46,60256338
63840158,19,,09/25/2012 11:44:09,09/25/2012 11:44:09,"SVANPAT ",,63,60256338
63840251,20,,09/25/2012 12:15:43,09/25/2012 12:15:43,"SVANPAT ",,8.44,60256332
63913536,22,,10/01/2012 11:58:58,10/01/2012 11:58:58,"SVANPAT ",,7,60256338
63923152,20,,10/01/2012 14:53:16,10/01/2012 14:53:16,"SVANPAT ",,.5,60256328
63957744,21,,10/04/2012 17:27:05,10/04/2012 17:27:05,"SVANPAT ",,40,60256338
63997712,36,,10/12/2012 11:50:46,10/12/2012 11:50:46,"SVANPAT ",,5.3,60256332
64006027,21,,10/17/2012 13:56:41,10/17/2012 13:56:41,"SVANPAT ",,9.85,60256338
64006718,18,,10/17/2012 15:23:46,10/17/2012 15:23:46,"SVANPAT ",,1.5,60256332
64058935,21,,11/01/2012 16:57:09,11/01/2012 16:57:09,"SVANPAT ",,.65,60256332
64058944,13,,11/01/2012 17:35:12,11/01/2012 17:35:12,"SVANPAT ",,.5,60256332
64110124,20,,11/09/2012 12:41:09,11/09/2012 12:41:09,"SVANPAT ",,1.5,60256328
64121736,36,,11/13/2012 14:56:43,11/13/2012 14:56:43,"SVANPAT ",,1.5,60256332
64253106,13,,11/28/2012 14:46:01,11/28/2012 14:46:01,"SVANPAT ",,2.4,60256338
64258167,20,,11/28/2012 15:59:24,11/28/2012 15:59:24,"SVANPAT ",,16,60256338
64405220,20,,12/21/2012 12:44:06,12/21/2012 12:44:06,"SVANPAT ",,23,60256338
64436062,20,,12/21/2012 13:36:04,12/21/2012 13:36:04,"SVANPAT ",,3.51,60256332
64436022,1,,12/21/2012 14:53:13,12/21/2012 14:53:13,"SVANPAT ",,2,60256338
64452097,21,,12/26/2012 14:24:10,12/26/2012 14:24:10,"SVANPAT ",,.25,60256332
64452269,20,,12/26/2012 14:42:28,12/26/2012 14:42:28,"SVANPAT ",,.47,60256332
64452325,20,,12/26/2012 15:04:58,12/26/2012 15:04:58,"SVANPAT ",,.15,60256332
64452495,13,,12/26/2012 15:33:08,12/26/2012 15:33:08,"SVANPAT ",,.25,60256328
64466334,20,,01/10/2013 15:27:18,01/10/2013 15:27:18,"SVANPAT ",,34.3,60256338
64524677,20,,01/10/2013 16:37:28,01/10/2013 16:37:28,"SVANPAT ",,2.5,60256338
64625403,13,,01/18/2013 15:54:18,01/18/2013 15:58:38,"SVANPAT ",,.18,60256338
64789066,20,,02/04/2013 17:11:19,02/04/2013 17:11:19,"SVANPAT ",,.75,60256338
64745719,13,,02/06/2013 15:30:00,02/06/2013 15:30:00,"SVANPAT ",,1,60256332
64745726,20,,02/06/2013 15:30:52,02/06/2013 15:30:52,"SVANPAT ",,1,60256332
64794600,20,,02/06/2013 16:19:27,02/06/2013 16:19:27,"SVANPAT ",,4.5,60256332
64945806,20,,03/18/2013 12:12:02,03/18/2013 12:12:02,"SVANPAT ",,.95,60256338
65901991,13,,04/22/2013 14:22:58,04/22/2013 14:22:58,"SVANPAT ",,1.6,60256332
65912812,19,,04/22/2013 17:13:16,04/22/2013 17:13:16,"SVANPAT ",,9.65,60256338
65912717,20,,04/22/2013 17:16:02,04/22/2013 17:16:02,"SVANPAT ",,9,60256338
65964307,36,,05/02/2013 10:08:22,05/02/2013 10:08:22,"SVANPAT ",,4.5,60256338
65977407,20,,05/02/2013 16:07:50,05/02/2013 16:07:50,"SVANPAT ",,1.8,60256338
65977419,20,,05/02/2013 16:14:40,05/02/2013 16:14:40,"SVANPAT ",,1.8,60256338
66059330,20,,05/15/2013 15:33:34,05/15/2013 15:33:34,"SVANPAT ",,1.56,60256338
66074350,30,,05/15/2013 16:12:45,05/15/2013 16:12:45,"SVANPAT ",,1.8,60256332
66105691,13,,05/31/2013 10:00:06,05/31/2013 10:28:44,"SVANPAT ",,18,60256332
66420533,21,,06/27/2013 11:37:15,06/27/2013 11:37:15,"SVANPAT ",,2.5,60256332
66526438,20,,07/15/2013 10:47:16,07/15/2013 10:47:16,"SVANPAT ",,1.29,60256332
66527665,20,,07/15/2013 14:03:18,07/15/2013 14:03:18,"SVANPAT ",,,60603326
66527738,13,,07/15/2013 15:07:30,07/15/2013 15:07:30,"SVANPAT ",,1.98,60256332
