"Reference ID","Box Number","Site Name","Street","City","County","Program","Latitude","Longitude","All Programs for Site","Covenant","RCRA Hazardous Waste Sites"
"5439","2011BAZ6685","UNITED METAL","1190 AIRBASE RD","MOUNTAIN HOME","Elmore","RCRA Hazardous Waste Sites","43.126697","-115.708778","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5440","2011BAZ6686","UNITED METAL & SCRAP INC","311 ALBANY ST","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.671309","-116.690435","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5393","2011BAZ6597","UNITED OIL TWIN FALLS(KIMBERLY RD)","1992 KIMBERLY RD","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.548143","-114.445671","General Remediation, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5443","2011BAZ6697","UNITED PARCEL SERVICE BOISE RYAN","2947 RYAN ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.570975","-116.222451","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9750","2011BAZ6698","UNITED PARCEL SERVICE COEUR D ALENE","1704 GOLF COURSE RD","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.70408","-116.80866","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7646","2011BAZ6699","UNITED PARCEL SERVICE GARDEN CITY","116 E 42ND ST","GARDEN CITY","Ada","RCRA Hazardous Waste Sites","43.63255","-116.25084","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5444","2011BAZ6700","UNITED PARCEL SERVICE GRANGEVILLE","411 HILL ST","GRANGEVILLE","Idaho","RCRA Hazardous Waste Sites","45.933163","-116.121949","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5445","2011BAZ6701","UNITED PARCEL SERVICE HAILEY","411 S RIVER ST","HAILEY","Blaine","RCRA Hazardous Waste Sites","43.516263","-114.314383","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5446","2011BAZ6702","UNITED PARCEL SERVICE HEYBURN","810 J ST","HEYBURN","Minidoka","RCRA Hazardous Waste Sites","42.548087","-113.756810","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5447","2011BAZ6703","UNITED PARCEL SERVICE ID FALLS","524 S UTAH","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.491175","-112.050821","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7647","2011BAZ6704","UNITED PARCEL SERVICE LEWISTON","2001 1ST AVE N","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.42185","-117.00427","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5448","2011BAZ6705","UNITED PARCEL SERVICE MCCALL","801 COMMERCE","MCCALL","Valley","RCRA Hazardous Waste Sites","44.895606","-116.092713","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5449","2011BAZ6706","UNITED PARCEL SERVICE MOUNTAIN HOME","3085 INDUSTRIAL WAY","MOUNTAIN HOME","Elmore","RCRA Hazardous Waste Sites","43.148242","-115.670430","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5450","2011BAZ6707","UNITED PARCEL SERVICE NAMPA","1324 N 20TH ST","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.59673","-116.545313","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5451","2011BAZ6708","UNITED PARCEL SERVICE PAYETTE","3RD AVE & 7TH ST","PAYETTE","Payette","RCRA Hazardous Waste Sites","44.0718","-116.936942","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5452","2011BAZ6709","UNITED PARCEL SERVICE POC GARRETT","2600 GARRETT WAY","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.885215","-112.468362","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5453","2011BAZ6710","UNITED PARCEL SERVICE POC POLELINE","2740 POLELINE RD","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.887472","-112.465599","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5454","2011BAZ6711","UNITED PARCEL SERVICE REXBURG","1276 N HWY 33","REXBURG","Madison","RCRA Hazardous Waste Sites","43.853389","-111.768655","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5455","2011BAZ6712","UNITED PARCEL SERVICE SALMON","FARM ISLAND RD","SALMON","Lemhi","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5456","2011BAZ6713","UNITED PARCEL SERVICE SANDPOINT","910 EBBET WAY","SANDPOINT","Bonner","RCRA Hazardous Waste Sites","48.289343","-116.561217","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5457","2011BAZ6714","UNITED PARCEL SERVICE SODA SPRINGS","190 E 1ST S","SODA SPRINGS","Caribou","RCRA Hazardous Waste Sites","42.656798","-111.597991","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9751","2011BAZ6715","UNITED PARCEL SERVICE TWIN FALLS","1649 ELM ST","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.59075","-114.45743","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"9752","2011BAZ6716","UNITED POWDER COATING","6225 N ATLAS RD","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.72834","-116.83544","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5458","2011BAZ6717","UNITED RADIATOR","222 S 6TH AVE","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.666616","-116.691012","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5459","2011BAZ6718","UNITED RECYCLING INC","36323 HWY 41","OLDTOWN","Bonner","RCRA Hazardous Waste Sites","48.152130","-117.022607","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5460","2011BAZ6719","UNITED TRANSPORTATION SERVICES","507 W KARCHER RD","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.604966","-116.580719","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5463","2011BAZ6724","UNIVAR USA INC (BOISE MALL)","138 N MILWAUKEE AVE","BOISE","Ada","RCRA Hazardous Waste Sites","43.606","-116.279","General Remediation, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7863","2011BAZ6721","UNIVAR USA INC CHUBBUCK","4280 YELLOWSTONE AVE","CHUBBUCK","Bannock","RCRA Hazardous Waste Sites","42.912","-112.46195","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7863","2011BAZ6721","UNIVAR USA INC CHUBBUCK","4280 YELLOWSTONE AVE","CHUBBUCK","Bannock","RCRA Hazardous Waste Sites","42.912","-112.46195","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5461","2011BAZ6722","UNIVAR USA INC FIVE MILE RD","1763 N FIVE MILE RD","BOISE","Ada","RCRA Hazardous Waste Sites","43.620463","-116.315384","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5464","2011BAZ6725","UNIVAR USA INC NAMPA","1804 N 20TH ST","NAMPA","CANYON","RCRA Hazardous Waste Sites","43.600875","-116.544589","General Remediation, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5462","2011BAZ6723","UNIVAR USA INC N BENJAMIN","536 N BENJAMIN LN","BOISE","Ada","RCRA Hazardous Waste Sites","43.609716","-116.287592","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5465","2011BAZ6726","UNIVERSAL PICTURES DANTES PEAK","620 HOTEL ST","WALLACE","Shoshone","RCRA Hazardous Waste Sites","47.471122","-115.923421","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3625","2011BAZ2596","UNIVERSITY COLLISION","435 E PALOUSE RIVER DR","MOSCOW","Latah","RCRA Hazardous Waste Sites","46.715323","-116.996401","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9754","2011BAZ6728","UNOCAL BULK PLANT 0695","108 HARRISON","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.686063","-116.785118","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5467","2011BAZ6729","UNOCAL PUREGRO UNIT NO 771310","HWY 51 & HWY 78","BRUNEAU","Owyhee","RCRA Hazardous Waste Sites","42.880766","-115.839962","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5468","2011BAZ6731","UNOCAL PUREGRO UNIT NO 771340","272 N BASSETT RD","ROBERTS","Jefferson","RCRA Hazardous Waste Sites","43.665835","-112.096905","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5469","2011BAZ6732","UNOCAL PUREGRO UNIT NO 771350","HWY 24 & HWY 25","RUPERT","Minidoka","RCRA Hazardous Waste Sites","42.602718","-113.690205","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7648","2011BAZ6736","UPS GROUND FREIGHT INC BOISE","2750 SATURN WAY","BOISE","Ada","RCRA Hazardous Waste Sites","43.57803","-116.28241","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5470","2011BAZ6737","UPS GROUND FREIGHT INC JEROME","134 BRIDON WAY","JEROME","Jerome","RCRA Hazardous Waste Sites","42.705218","-114.521619","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9759","2011BAZ6738","UPS GROUND FREIGHT INC POC","866 W CEDAR ST","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.88793","-112.4684","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5471","2011BAZ6740","URIA AUTO BODY INC","724 2ND ST S","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.581117","-116.565059","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5472","2011BAZ6741","US 95 COLLISION REPAIR","460 W CLAYTON AVE","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.71996","-116.793455","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5688","2011BAZ7073","USA AUTO BODY EAGLE SITE","700 S EDGEWOOD","EAGLE","Ada","RCRA Hazardous Waste Sites","43.700792","-116.334009","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7650","2011BAZ6742","US AFB MOUNTAIN HOME","1100 LIBERATOR ST or 1050 DESERT ST 366 CES/CEVP POL YARD","MOUNTAIN HOME","Elmore","RCRA Hazardous Waste Sites","43.05577","-115.86616","Formerly Used Defense Sites (FUDS), General Remediation, Installation Restoration, Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Solid Waste, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5689","2011BAZ7074","USA FERTILIZER TAYLOR SPILL","HWY 39 MI 48","BLACKFOOT","Bingham","RCRA Hazardous Waste Sites","43.196839","-112.463651","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5473","2011BAZ6743","US ARMY COE ALBENI FALLS DAM","2376 E HWY 2","OLDTOWN","Bonner","RCRA Hazardous Waste Sites","48.180281","-116.997936","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5474","2011BAZ6744","US ARMY COE DRMS","151 SHORTLINE RD","KUNA","Ada","RCRA Hazardous Waste Sites","43.486914","-116.415333","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5475","2011BAZ6745","US ARMY COE DWORSHAK DAM","NORTHFORK DR","AHSAHKA","Clearwater","RCRA Hazardous Waste Sites","46.514852","-116.296034","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5476","2011BAZ6746","US ARMY COE DWORSHAK NAT FISH HATCHERY","HWY 7 SW OF AHSAHKA","AHSAHKA","Clearwater","RCRA Hazardous Waste Sites","46.502092","-116.322556","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5477","2011BAZ6747","US ARMY COE LUCKY PEAK DAM","9723 E HWY 21; 10 MI SE OF BOISE","BOISE","Ada","RCRA Hazardous Waste Sites","43.528366","-116.058435","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5479","2011BAZ6749","US DA APHIS WS BOISE","1828 AIRPORT WAY","BOISE","Ada","RCRA Hazardous Waste Sites","43.566641","-116.205045","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5480","2011BAZ6750","US DA APHIS WS POCATELLO SUPPLY DEPOT","238 E DILLON ST","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.857195","-112.438505","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5478","2011BAZ6748","US DA APH PPQ","2415 WARREN AVE","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.535336","-114.43549","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"13964","2011BAZ6752","US DA ARS","3793 N 3600 E","KIMBERLY","Twin Falls","RCRA Hazardous Waste Sites","42.547","-114.346","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5481","2011BAZ6753","US DA ARS NSGGRF","1691 S 2700 W","ABERDEEN","Bingham","RCRA Hazardous Waste Sites","42.956873","-112.828731","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7653","2011BAZ6754","US DA ARS NW WATERSHED RESEARCH","T2S R4W S36 (REYNOLDS CK FIELD LOCATION)","MURPHY","Owyhee","RCRA Hazardous Waste Sites","43.20602","-116.74955","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7654","2011BAZ6755","US DA ARS SHEEP EXPERIMENT STATION","I-15 N","DUBOIS","Clark","RCRA Hazardous Waste Sites","44.24347","-112.19929","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5482","2011BAZ6756","US DA CFSA LAZY CH RANCH","STAR RT 1 15 MI SW MONTPELIER","MONTPELIER","Bear Lake","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5483","2011BAZ6758","US DA FHA BITETTI FARM","VAY EDGEMERE RD 1 MI W OF VAY","COCOLALLA","Bonner","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5484","2011BAZ6759","US DA FHA BOYD STOCKING SITE","LITTLEWOOD RIVER RD","CAREY","Blaine","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5485","2011BAZ6760","US DA FHA COX FARM","13700 N 85 E","RIRIE","Bonneville","RCRA Hazardous Waste Sites","43.639201","-111.785351","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5486","2011BAZ6761","US DA FHA GAMMETT FARM","HWY 78 11.5 MI S OF MARSING","MARSING","Owyhee","RCRA Hazardous Waste Sites","43.411998","-116.704058","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5487","2011BAZ6762","US DA FHA HENDERSON FARM","1998 JACOBS ROAD","NEZPERCE","Lewis","RCRA Hazardous Waste Sites","46.193786","-116.327534","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5488","2011BAZ6763","US DA FHA HICKMAN FARM","WEES RD 12 MI NW OF GRAND VIEW","GRAND VIEW","Owyhee","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5489","2011BAZ6764","US DA FHA JONES FARM","OLD MALAD RD 2 MI SW OF DOWNEY","DOWNEY","Bannock","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5490","2011BAZ6765","US DA FHA MCARTHUR FARM","W THOMPSON RD 3 MI SW OF","HOMEDALE","Owyhee","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5491","2011BAZ6766","US DA FHA OBENDORF FARM","23769 BATT CORNER RD","WILDER","Canyon","RCRA Hazardous Waste Sites","43.632150","-116.921638","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5492","2011BAZ6767","US DA FS BOISE NF","HWY 21 17 MI NE OF BOISE","BOISE","Ada","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5493","2011BAZ6769","US DA FS BOISE NF COTTONWOOD RS","FS RD 268 13.5 MI E OF HWY 21","IDAHO CITY","Boise","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7657","2011BAZ6770","US DA FS BOISE NF DEADWOOD GS","FS RD 555 LOWMAN RANGER DIST","LOWMAN","Boise","RCRA Hazardous Waste Sites","44.29637","-115.64561","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"9760","2011BAZ6772","US DA FS BOISE NF DUTCH CREEK GS","60 MI E OF HWY 21 ON FS RD 268 (DUTCH CREEK)","ATLANTA","Elmore","RCRA Hazardous Waste Sites","43.80938","-115.36668","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7659","2011BAZ6773","US DA FS BOISE NF ELK CREEK GS","FS RD 579 25 MI N OF LOWMAN (T13N RT9E S32)","LOWMAN","Valley","RCRA Hazardous Waste Sites","44.42058","-115.40601","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5494","2011BAZ6774","US DA FS BOISE NF GARDEN VALLEY RS","FS RD 24 12 MI E OF BANKS","BANKS","Boise","RCRA Hazardous Waste Sites","44.06293","-115.92165","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5495","2011BAZ6775","US DA FS BOISE NF HIGH VALLEY GS","FS RD 643 9.5 MI N OF OLA","OLA","Gem","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4163","2011BAZ3899","US DA FS BOISE NF LANDMARK RS WORK CENTER","JOHNSON CREEK FS RD 413 (22 MI NE OF CASCADE) ","CASCADE","Valley","RCRA Hazardous Waste Sites","44.657237","-115.545469","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5497","2011BAZ6779","US DA FS BOISE NF LESTER CREEK GS","FS RD 128 6 MI SW OF PINE","PINE","Elmore","RCRA Hazardous Waste Sites","43.470628","-115.310166","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9764","2011BAZ6781","US DA FS BOISE NF LOWMAN ADM SITE","HWY 21 (T9N R7E S35)","LOWMAN","Boise","RCRA Hazardous Waste Sites","44.07665","-115.59798","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5498","2011BAZ6782","US DA FS BOISE NF SF BOISE RIV BRIDGE REHAB","E ON FR 227 11 MI RIGHT FR","FEATHERVILLE","Elmore","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7660","2011BAZ6783","US DA FS BOISE NF SHOP/WAREHOUSE","1918 COMMERCE AVE","BOISE","Ada","RCRA Hazardous Waste Sites","43.56472","-116.20509","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5500","2011BAZ6788","US DA FS CARIBOU NF MINK CRK BANNOCK GS","MINK CK HWY","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.731245","-112.411798","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5502","2011BAZ6790","US DA FS CARIBOU TARGHEE NF PARIS WORK CENTER","94 E 100 S","PARIS","Bear Lake","RCRA Hazardous Waste Sites","42.22412","-111.399031","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5503","2011BAZ6792","US DA FS CHALLIS NF FALCONBERRY RANCH","T16N R14E S25 NE","CHALLIS","Custer","RCRA Hazardous Waste Sites","44.507978","-114.225897","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5504","2011BAZ6793","US DA FS CHALLIS NF HOODOO MILL SITE","T10N R16E S30 BM","CHALLIS","Custer","RCRA Hazardous Waste Sites","44.17","-114.6274","Mining, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5505","2011BAZ6794","US DA FS CHALLIS NF MACKAY RS","716 W CUSTER","MACKAY","Custer","RCRA Hazardous Waste Sites","43.916841","-113.615527","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5506","2011BAZ6795","US DA FS CHALLIS NF STANLEY WK CTR","HWY 75 5 MI S OF STANLEY","STANLEY","Custer","RCRA Hazardous Waste Sites","44.213260","-114.933529","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9767","2011BAZ6797","US DA FS CLEARWATER NF CANYON WORK CENTER","FS RD 247 (26 MI NE)","PIERCE","Clearwater","RCRA Hazardous Waste Sites","46.83632","-115.58516","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5511","2011BAZ6802","US DA FS CLEARWATER NF POWELL RS","50 MI W OF LOLO MT 60 MI","LOWELL","Idaho","RCRA Hazardous Waste Sites","46.509858","-114.712189","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5512","2011BAZ6803","US DA FS HILL INC INVENTORY FARM","491 N 60 W","SHOSHONE","Lincoln","RCRA Hazardous Waste Sites","43.007765","-114.412384","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5513","2011BAZ6805","US DA FS IDAHO PANHANDLE NF","1201 IRONWOOD DR","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.697927","-116.801842","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5514","2011BAZ6807","US DA FS IDAHO PANHANDLE NF BIG CREEK BRIDGE","FS RD 2354","KELLOGG","Shoshone","RCRA Hazardous Waste Sites","","","General Remediation, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7666","2011BAZ6809","US DA FS IDAHO PANHANDLE NF CLARKIA WORK CTR","HWY 3 (0.5 MI N OF CLARKIA)","CLARKIA","Shoshone","RCRA Hazardous Waste Sites","47.01754","-116.26113","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7667","2011BAZ6811","US DA FS IDAHO PANHANDLE NF FERNAN RS","FS RD 268 4.4 MI E OF FOREST (2502 E SHERMAN AVE)","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.67298","-116.74982","General Remediation, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5515","2011BAZ6812","US DA FS IDAHO PANHANDLE NF KINGS RD ILLEGAL DUMP","CTY RD 605","DELTA","Shoshone","RCRA Hazardous Waste Sites","47.623","-115.9106","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9771","2011BAZ6814","US DA FS IDAHO PANHANDLE NF PRIEST LAKE RS","HWY 57","NORDMAN","Bonner","RCRA Hazardous Waste Sites","48.57432","-116.95698","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"9774","2011BAZ6817","US DA FS IDAHO PANHANDLE NF SANDPOINT WORK CENTER & FIRE CPD","1500 HWY 2","SANDPOINT","Bonner","RCRA Hazardous Waste Sites","48.26677","-116.57302","General Remediation, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7669","2011BAZ6818","US DA FS IDAHO PANHANDLE NF SHOSHONE WK CTR","FS RD 208","KINGSTON","Shoshone","RCRA Hazardous Waste Sites","47.70568","-115.97285","General Remediation, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7672","2011BAZ6822","US DA FS INTERMOUNTAIN RESEARCH STA","316 E MYRTLE ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.607523","-116.194274","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"9776","2011BAZ6827","US DA FS NEZ PERCE NF FENN RS","SELWAY R RD 4 MI SE OF LOWELL (HCR 75 BOX 91)","KOOSKIA","Idaho","RCRA Hazardous Waste Sites","46.101421","-115.546133","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5520","2011BAZ6828","US DA FS NEZ PERCE NF GRANGEVILLE SO","1005 HWY 13(E EDGE OF GRANEVILLE CITY)","GRANGEVILLE","Idaho","RCRA Hazardous Waste Sites","45.926643","-116.107773","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5523","2011BAZ6831","US DA FS NEZ PERCE NF MOSCOW","1221 S MAIN ST","MOSCOW","Latah","RCRA Hazardous Waste Sites","46.723899","-117.001777","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9777","2011BAZ6832","US DA FS NEZ PERCE NF RED RIVER RANGER STATION","RED RIVER-DIXIE FS RD NO 222 (ALSO 416 USFS DR) (3 MI SE OF DIXIE)","DIXIE","Idaho","RCRA Hazardous Waste Sites","45.70932","-115.34435","General Remediation, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"9779","2011BAZ6837","US DA FS PAYETTE NF BROWNLEE GS","4020 HWY 71","CAMBRIDGE","Washington","RCRA Hazardous Waste Sites","44.73581","-116.8351","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5527","2011BAZ6838","US DA FS PAYETTE NF COUNCIL ADMIN WK CTR","500 E WHITELY AVE","COUNCIL","Adams","RCRA Hazardous Waste Sites","44.731009","-116.432866","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4137","2011BAZ3831","US DA FS PAYETTE NF KRASSEL RANGER STATION","T19N R6E SEC 21NE 1/4; 40 MI FROM MC CALL","YELLOW PINE","Valley","RCRA Hazardous Waste Sites","44.975","-115.728","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"9780","2011BAZ6839","US DA FS PAYETTE NF MCCALL FIRE WHSE","100 N MISSION ST","MCCALL","Valley","RCRA Hazardous Waste Sites","44.90963","-116.10693","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"5528","2011BAZ6840","US DA FS PAYETTE NF MCCALL LOFT","498 MISSION ST","MCCALL","Valley","RCRA Hazardous Waste Sites","44.893887","-116.105002","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5529","2011BAZ6841","US DA FS PAYETTE NF MCCALL WHSE","500 MISSION","MCCALL","Valley","RCRA Hazardous Waste Sites","44.893887","-116.105002","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5530","2011BAZ6843","US DA FS PAYETTE NF PORPHYRY CREEK BRIDGE","T22N R8E S9 NE 1/4 BM","WARREN","Idaho","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5531","2011BAZ6845","US DA FS PAYETTE NF SMITHS KNOB LOOKOUT TOWER","T23N R8E S31 SE 1/4","WARREN","Idaho","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
